greeninnovation,integrity,quality,respect,teamwork,document_length,Doc_ID
103,40,44,27,11,2143,3905-26/1/2011
118,23,40,24,11,2228,3905-27/4/2011
8,2,0,1,2,237,3905-19/7/2011
113,55,37,40,21,2247,3905-12/8/2011
98,26,18,21,7,1979,3905-26/10/2011
13,16,4,6,4,298,3905-13/11/2011
114,31,45,40,27,2247,3905-27/1/2012
122,23,39,42,15,2283,3905-25/4/2012
85,31,47,21,7,2310,3905-10/8/2012
90,21,24,18,11,2288,3905-26/10/2012
80,46,36,25,22,2275,3905-7/2/2013
80,48,28,24,8,1744,3905-14/3/2013
106,14,54,14,23,2245,3905-24/4/2013
90,15,53,27,7,2257,3905-13/8/2013
78,32,34,15,16,2266,3905-25/10/2013
89,16,37,21,17,2238,3905-5/2/2014
102,50,56,40,10,2246,3905-26/4/2014
106,20,52,28,9,2276,3905-8/8/2014
91,30,45,28,19,2213,3905-24/10/2014
102,19,54,29,17,2313,3905-7/2/2015
120,23,44,25,19,2259,3905-28/4/2015
88,16,31,21,22,2295,3905-19/8/2015
131,81,45,98,17,2302,3905-25/9/2015
103,32,50,35,14,2302,3905-23/10/2015
126,23,44,23,13,2269,3905-5/2/2016
124,21,33,31,15,2265,3905-6/5/2016
90,26,67,60,10,2282,3905-19/8/2016
124,17,41,40,21,2222,3905-3/11/2016
125,16,35,67,20,2252,3905-6/2/2017
108,38,71,31,11,2204,3905-9/5/2017
109,21,50,33,17,2264,3905-19/8/2017
50,24,14,12,4,1654,3905-6/11/2017
89,37,42,39,14,2138,3905-9/2/2018
30,11,5,6,0,735,3905-9/5/2018
118,84,49,72,25,2238,3905-11/7/2018
71,31,43,29,15,1836,3905-4/9/2018
41,29,11,9,7,1640,3905-7/11/2018
35,34,16,8,13,1455,3905-11/2/2019
111,79,66,59,10,2220,3905-20/5/2019
84,21,25,10,14,1406,3905-31/5/2019
62,14,31,11,10,1816,3905-26/9/2019
74,29,27,7,12,2059,3905-31/10/2019
105,23,44,29,19,2159,3905-11/2/2020
127,82,64,85,12,2254,3905-14/4/2020
99,27,62,44,20,2211,3905-26/5/2020
98,23,63,35,26,2243,3905-24/9/2020
74,36,49,30,9,1865,3905-29/9/2020
25,2,18,5,2,839,3905-6/11/2020
4,8,3,1,3,509,3905-17/11/2020
96,20,46,26,14,2272,4040-20/6/2008
124,28,73,9,15,2233,4040-22/8/2008
100,28,40,16,5,2152,4040-5/11/2008
100,39,74,16,23,2267,4040-25/2/2009
180,64,145,72,36,4459,4040-18/3/2009
104,28,62,24,16,2296,4040-6/5/2009
106,23,58,18,23,2160,4040-5/8/2009
60,24,37,12,4,2105,4040-4/11/2009
33,11,14,8,4,1317,4040-24/2/2010
115,19,52,14,20,1523,4040-3/8/2011
336,70,163,43,57,5236,4040-27/8/2011
101,25,94,25,18,1752,4040-30/8/2011
58,20,33,7,6,1696,4040-22/9/2011
88,15,32,10,8,1855,4040-2/11/2011
6,4,1,0,0,234,4040-15/12/2011
143,37,91,15,28,2275,4040-22/2/2012
33,9,37,0,5,851,4040-16/3/2012
143,28,106,12,21,2202,4040-2/5/2012
85,13,68,11,15,2193,4040-1/8/2012
102,13,79,25,14,2147,4040-1/11/2012
140,11,86,12,34,2226,4040-27/2/2013
133,17,71,21,19,2243,4040-19/5/2013
88,19,53,14,11,2148,4040-30/7/2013
27,13,21,4,2,795,4040-25/10/2013
48,5,26,8,5,1466,4040-5/11/2013
37,15,41,3,9,1341,4040-4/12/2013
65,20,58,22,12,1351,4040-26/2/2014
97,51,79,32,35,2268,4040-27/2/2014
3,2,6,0,0,204,4040-12/3/2014
112,20,84,22,22,1849,4040-1/5/2014
46,15,57,6,12,1416,4040-12/6/2014
112,29,83,26,22,2130,4040-31/7/2014
112,15,109,18,20,2149,4040-5/11/2014
61,33,54,3,8,1639,4040-3/12/2014
72,11,37,6,6,1835,4040-25/2/2015
28,12,9,7,5,434,4040-10/3/2015
92,24,97,12,38,1460,4040-7/5/2015
57,12,37,3,5,1160,4040-4/6/2015
97,32,93,39,15,2215,4040-4/8/2015
30,13,19,3,3,1277,4040-3/12/2015
104,20,76,20,23,2172,4040-4/12/2015
104,19,90,22,25,1604,4040-25/2/2016
119,31,94,24,30,2223,4040-3/5/2016
86,15,49,23,6,1343,4040-3/8/2016
98,24,77,28,34,2015,4040-4/11/2016
80,11,62,8,25,1085,4040-1/3/2017
104,15,55,7,19,2187,4040-5/5/2017
85,12,18,4,10,1908,4040-3/8/2017
68,17,14,5,6,2092,4040-2/11/2017
92,22,53,3,13,2191,4040-4/3/2018
86,20,82,11,25,1858,4040-4/5/2018
78,15,38,6,9,1922,4040-13/8/2018
110,27,87,12,33,2186,4040-13/11/2018
115,11,83,7,40,2206,4040-3/3/2019
78,19,43,9,29,1662,4040-7/5/2019
95,23,63,10,33,1853,4040-28/8/2019
77,18,65,8,44,1665,4040-4/11/2019
53,10,24,7,10,1553,4040-12/3/2020
103,37,61,31,19,1849,4040-16/6/2020
120,14,68,19,40,2235,4040-6/9/2020
61,15,38,5,10,1895,4040-28/10/2020
34,44,11,3,6,2284,4199-20/6/2008
42,34,9,5,8,2254,4199-20/10/2008
44,48,12,10,7,2312,4199-26/1/2009
94,59,14,17,15,4677,4199-18/3/2009
36,40,7,8,7,2325,4199-13/8/2009
45,34,11,11,4,2319,4199-23/10/2009
32,38,9,5,7,2246,4199-25/1/2010
25,25,7,3,2,2145,4199-28/4/2010
45,40,8,8,1,1836,4199-28/7/2010
25,19,7,5,0,1504,4199-21/10/2010
48,19,7,5,13,2350,4199-17/3/2011
41,35,7,2,3,1660,4199-21/4/2011
29,27,4,2,2,1456,4199-25/7/2011
30,63,11,3,5,2286,4199-25/10/2011
51,16,15,8,1,1665,4199-10/11/2011
55,29,22,16,3,2072,4199-14/12/2011
32,51,5,2,3,2300,4199-26/1/2012
75,38,23,3,14,2416,4199-17/3/2012
52,41,12,10,4,2185,4199-23/4/2012
26,20,9,7,6,793,4199-30/5/2012
47,47,22,8,11,1988,4199-6/6/2012
35,57,11,4,5,2238,4199-24/7/2012
17,15,4,10,4,640,4199-21/9/2012
42,48,14,7,2,2294,4199-31/10/2012
51,37,11,7,5,1557,4199-15/11/2012
28,37,6,9,7,1621,4199-5/2/2013
78,42,27,7,12,2427,4199-5/3/2013
50,44,6,7,7,2243,4199-1/5/2013
104,51,32,15,17,2143,4199-13/6/2013
39,38,15,10,8,2298,4199-2/8/2013
47,17,9,4,1,1359,4199-17/9/2013
35,41,5,4,5,2323,4199-25/10/2013
40,21,15,1,2,1659,4199-13/11/2013
8,12,4,2,1,748,4199-6/12/2013
22,49,6,3,5,2273,4199-4/2/2014
69,39,41,7,17,2446,4199-4/3/2014
35,56,4,7,5,2290,4199-29/4/2014
37,41,6,5,3,2205,4199-30/7/2014
27,15,2,4,2,1323,4199-15/9/2014
50,42,9,5,8,2326,4199-29/10/2014
73,57,13,16,2,2116,4199-13/11/2014
50,36,9,5,9,2266,4199-4/2/2015
99,67,42,20,16,2349,4199-2/3/2015
45,16,21,15,3,1555,4199-17/3/2015
53,32,5,11,3,2333,4199-29/4/2015
25,32,8,10,5,1679,4199-29/7/2015
49,23,14,4,4,1888,4199-18/9/2015
35,32,9,8,2,1615,4199-31/10/2015
28,22,12,1,1,1275,4199-1/12/2015
34,45,15,8,6,2306,4199-4/2/2016
47,79,35,5,4,2309,4199-29/2/2016
58,60,21,5,6,2154,4199-29/4/2016
47,51,9,4,2,2336,4199-3/8/2016
39,32,6,7,5,2307,4199-2/11/2016
54,34,25,5,4,2070,4199-4/11/2016
57,28,13,5,2,2355,4199-3/2/2017
70,35,27,10,9,2223,4199-22/3/2017
60,30,6,1,2,2343,4199-4/5/2017
78,61,51,33,14,2364,4199-7/6/2017
62,34,29,2,10,2023,4199-3/8/2017
23,13,2,1,1,858,4199-18/9/2017
60,40,16,3,9,2339,4199-1/11/2017
78,47,11,8,5,2310,4199-2/2/2018
133,69,57,52,26,2298,4199-5/3/2018
130,56,33,5,26,1981,4199-3/4/2018
92,30,28,7,7,2348,4199-3/5/2018
96,50,51,17,14,2355,4199-23/5/2018
71,43,36,4,3,2366,4199-6/8/2018
75,37,23,7,8,2038,4199-18/9/2018
72,37,36,15,10,2074,4199-2/12/2018
63,31,15,6,3,2341,4199-1/2/2019
101,85,42,40,19,2308,4199-9/3/2019
45,15,19,6,3,1709,4199-27/3/2019
70,49,12,6,6,2339,4199-2/5/2019
108,66,39,20,19,2319,4199-4/6/2019
149,81,44,21,12,4666,4199-11/6/2019
55,44,21,3,5,2341,4199-13/6/2019
48,32,10,8,4,2300,4199-24/7/2019
57,51,15,11,8,2198,4199-28/8/2019
55,80,23,12,13,2396,4199-21/9/2019
40,14,5,6,1,947,4199-11/11/2019
60,55,13,6,2,2367,4199-8/12/2019
82,42,18,7,4,2344,4199-8/2/2020
65,34,30,8,6,2362,4199-12/3/2020
58,40,39,19,8,2303,4199-22/6/2020
71,39,16,11,8,1611,4199-25/6/2020
135,49,70,35,32,2374,4199-26/6/2020
91,46,27,12,4,2375,4199-26/8/2020
31,23,21,9,2,1192,4199-15/10/2020
45,31,10,6,12,1606,4199-29/10/2020
105,34,16,1,4,2327,4199-3/11/2020
91,97,65,91,15,2334,4494-4/9/2015
123,70,44,32,21,2375,4494-5/10/2020
55,34,37,16,12,1732,4579-27/2/2015
111,22,60,10,9,3049,4579-3/3/2015
34,10,17,7,5,901,4579-8/5/2015
46,8,15,6,3,1218,4579-9/9/2015
65,13,16,10,4,1593,4579-6/11/2015
32,2,12,2,1,1592,4579-7/5/2016
56,13,31,10,6,1310,4579-16/5/2016
85,33,44,18,25,2250,4579-14/9/2016
49,16,14,10,3,1703,4579-9/11/2016
81,10,30,13,8,1800,4579-9/2/2017
27,5,15,4,3,1059,4579-15/5/2017
27,13,35,9,11,1467,4579-22/8/2017
63,26,30,24,12,1352,4579-1/10/2017
58,4,33,14,6,1610,4579-10/11/2017
54,18,35,16,5,1141,4579-7/2/2018
30,9,21,3,8,1230,4579-14/5/2018
46,30,22,12,12,1172,4579-1/8/2018
71,27,24,27,8,1408,4579-21/8/2018
90,18,52,10,15,2085,4579-17/9/2018
104,15,39,5,10,2144,4579-13/11/2018
47,11,25,6,14,1417,4579-13/2/2019
54,17,40,22,6,1677,4579-14/6/2019
92,23,62,27,20,2259,4579-2/10/2019
36,7,11,4,6,939,4579-19/11/2019
112,26,63,20,19,2049,4579-24/2/2020
90,16,53,24,12,2153,4579-28/5/2020
38,17,24,1,1,1286,4579-14/10/2020
98,10,42,15,7,1808,4579-13/11/2020
36,26,16,16,5,1212,4973-29/10/2008
45,28,31,26,17,1982,4973-5/2/2009
52,44,38,37,15,2961,4973-18/3/2009
9,4,5,0,4,661,4973-11/5/2009
49,46,26,24,17,2031,4973-31/8/2009
39,28,22,21,9,1323,4973-4/2/2010
27,14,16,20,12,1263,4973-13/2/2010
47,29,28,22,11,1586,4973-23/4/2010
48,19,37,21,6,1471,4973-29/7/2010
45,27,29,28,12,1952,4973-28/10/2010
38,26,27,24,6,1539,4973-2/2/2011
41,37,26,24,5,1640,4973-28/4/2011
25,35,16,24,10,1707,4973-23/9/2011
15,33,12,15,7,1440,4973-27/10/2011
28,21,15,2,3,1543,4973-1/2/2012
68,56,58,73,24,2420,4973-27/2/2012
55,45,19,8,21,2355,4973-12/4/2012
52,35,30,40,16,1962,4973-2/5/2012
45,30,25,21,7,1836,4973-2/8/2012
78,58,37,42,13,2315,4973-31/10/2012
93,49,49,33,20,2384,4973-31/1/2013
49,49,64,61,12,2361,4973-14/2/2013
67,25,52,17,18,2105,4973-1/5/2013
62,31,25,22,11,2105,4973-1/8/2013
68,59,49,23,16,2342,4973-30/10/2013
65,62,42,30,17,2242,4973-30/1/2014
33,47,31,43,12,1718,4973-14/2/2014
61,75,49,42,14,2322,4973-7/4/2014
38,22,11,13,10,1133,4973-20/5/2014
72,47,43,39,19,2356,4973-31/7/2014
43,40,28,20,14,2237,4973-30/10/2014
35,33,17,21,13,2298,4973-4/2/2015
45,60,36,37,18,1878,4973-13/2/2015
59,52,34,33,14,2316,4973-27/4/2015
43,40,18,34,19,1909,4973-30/7/2015
46,23,30,22,17,2270,4973-29/10/2015
61,68,39,25,29,2353,4973-18/12/2015
53,22,26,8,13,2350,4973-3/2/2016
45,41,28,9,9,1925,4973-29/4/2016
36,77,43,61,8,2326,4973-14/6/2016
29,27,16,20,13,1747,4973-30/7/2016
39,82,48,65,21,2398,4973-24/9/2016
50,32,24,19,8,1746,4973-29/10/2016
45,55,58,61,19,2355,4973-16/12/2016
52,34,36,11,18,2367,4973-31/1/2017
22,25,18,12,7,1358,4973-1/5/2017
56,82,40,40,21,2357,4973-15/6/2017
44,27,19,29,5,1650,4973-29/7/2017
53,45,63,23,21,1710,4973-8/9/2017
55,56,37,75,32,2369,4973-18/9/2017
39,48,46,31,15,2357,4973-29/10/2017
49,66,45,53,17,2422,4973-13/12/2017
52,40,25,22,7,2340,4973-26/1/2018
79,94,55,62,15,2319,4973-26/3/2018
66,16,24,9,8,1896,4973-12/4/2018
52,32,25,27,13,2249,4973-7/5/2018
55,72,29,43,19,2347,4973-27/6/2018
55,65,61,21,20,2092,4973-12/9/2018
51,78,62,59,18,2266,4973-19/9/2018
58,45,46,29,11,2367,4973-31/10/2018
64,82,43,59,13,2318,4973-11/1/2019
39,32,17,13,5,2065,4973-12/2/2019
57,31,24,30,12,2310,4973-29/4/2019
41,66,47,55,30,2306,4973-2/7/2019
16,40,17,14,7,1633,4973-26/7/2019
49,83,49,56,21,2382,4973-9/9/2019
49,84,62,55,23,2317,4973-10/10/2019
43,33,28,35,11,1953,4973-26/10/2019
63,86,47,66,17,2420,4973-8/1/2020
36,48,38,27,12,2001,4973-5/2/2020
61,53,16,22,9,2332,4973-15/2/2020
2,5,1,2,3,313,4973-18/6/2020
40,38,32,33,14,2293,4973-29/6/2020
76,21,49,61,18,2393,4973-28/7/2020
67,26,37,47,14,2428,4973-14/9/2020
58,22,40,28,14,2326,4973-30/10/2020
82,24,74,43,21,2370,4973-9/11/2020
55,11,16,0,4,2072,5116-21/10/2008
51,7,12,1,7,2030,5116-29/1/2009
113,30,72,4,18,5325,5116-18/3/2009
42,7,10,0,5,1794,5116-27/7/2009
20,5,2,0,2,770,5116-28/5/2010
29,8,11,6,2,1529,5116-26/7/2010
53,11,11,4,5,1711,5116-21/10/2010
33,17,11,3,5,1846,5116-29/1/2011
71,12,15,6,5,2353,5116-22/9/2011
30,9,19,4,2,1259,5116-21/10/2011
35,10,16,4,6,1720,5116-1/2/2012
52,22,16,5,3,2024,5116-20/4/2012
63,18,26,6,4,2037,5116-25/7/2012
87,18,14,2,3,1958,5116-23/10/2012
80,16,9,9,1,1526,5116-29/1/2013
95,19,29,7,10,1997,5116-24/4/2013
13,18,8,20,6,633,5116-22/5/2013
91,22,40,6,8,2078,5116-25/7/2013
74,26,23,10,13,2079,5116-23/10/2013
42,21,11,7,5,1911,5116-30/1/2014
88,15,12,2,7,1572,5116-24/4/2014
116,21,25,7,19,1976,5116-26/7/2014
116,29,32,1,6,2169,5116-22/10/2014
149,36,33,7,13,2209,5116-28/1/2015
105,31,11,1,6,2119,5116-22/4/2015
46,19,17,1,16,1769,5116-23/7/2015
92,21,12,5,6,1981,5116-4/11/2015
103,42,10,2,21,2211,5116-29/1/2016
77,35,12,9,11,2164,5116-22/4/2016
116,65,27,1,17,2239,5116-22/7/2016
65,32,8,3,9,1782,5116-21/10/2016
62,43,27,5,7,2190,5116-30/1/2017
84,36,37,4,8,2191,5116-11/5/2017
99,39,23,6,11,2148,5116-23/7/2017
99,48,19,5,10,2148,5116-23/10/2017
111,25,29,3,20,2145,5116-29/1/2018
60,31,25,6,11,2137,5116-23/4/2018
112,64,50,14,13,2218,5116-14/6/2018
83,27,41,5,9,2211,5116-1/8/2018
120,79,35,8,8,2242,5116-4/9/2018
60,46,32,1,11,2184,5116-22/10/2018
74,32,20,3,8,2169,5116-31/1/2019
76,26,23,7,7,2113,5116-7/6/2019
73,31,19,11,10,2156,5116-23/7/2019
108,96,52,20,16,2299,5116-28/8/2019
69,23,26,12,9,2088,5116-22/10/2019
14,14,11,1,1,550,5116-9/6/2020
223,69,83,21,18,4480,5116-26/6/2020
92,26,44,5,15,2198,5116-28/8/2020
89,20,12,10,10,2196,5116-23/11/2020
75,17,11,2,4,2252,5252-24/10/2008
103,68,31,16,10,4115,5252-18/3/2009
42,11,12,8,6,1565,5252-24/7/2009
71,24,17,9,5,1810,5252-10/12/2009
43,9,8,2,0,1172,5252-26/1/2010
49,3,8,2,0,955,5252-24/4/2010
82,11,7,3,6,1318,5252-21/10/2010
62,8,7,6,0,1022,5252-28/4/2011
10,6,2,3,1,258,5252-24/10/2011
17,6,5,0,3,735,5252-28/10/2011
54,21,18,12,7,2223,5252-28/4/2012
31,14,8,7,1,1579,5252-26/7/2012
51,8,12,6,4,1333,5252-26/10/2012
60,26,15,12,7,2092,5252-29/1/2013
16,18,2,7,3,1155,5252-25/4/2013
47,19,18,3,5,2086,5252-26/7/2013
63,12,8,10,10,2227,5252-27/10/2013
26,7,3,4,6,1223,5252-24/4/2014
61,23,11,2,9,1939,5252-24/7/2014
13,11,4,5,3,583,5252-8/10/2014
59,18,12,4,2,1980,5252-23/10/2014
60,12,10,7,4,1894,5252-27/1/2015
74,21,20,12,6,2204,5252-23/4/2015
56,23,20,15,3,2123,5252-24/7/2015
61,24,7,7,2,1530,5252-22/10/2015
77,22,10,12,5,2170,5252-26/1/2016
76,32,21,6,6,2132,5252-21/4/2016
2,3,0,1,0,227,5252-25/4/2016
61,32,18,12,8,2197,5252-22/7/2016
42,19,13,8,5,2038,5252-21/10/2016
30,24,7,4,3,1587,5252-31/1/2017
31,22,6,4,1,1290,5252-30/4/2017
1,5,0,1,0,227,5252-3/5/2017
36,15,8,4,1,1311,5252-21/8/2017
122,75,31,27,17,2234,5252-23/8/2017
89,39,13,14,11,2271,5252-31/10/2017
58,16,20,7,4,1767,5252-27/4/2018
2,3,0,1,0,259,5252-2/5/2018
23,17,12,6,4,1128,5252-13/8/2018
50,23,9,6,1,1851,5252-28/9/2018
22,14,2,5,3,960,5252-26/10/2018
2,2,0,2,0,239,5252-1/5/2019
92,25,8,16,12,2248,5252-14/6/2019
38,31,12,9,4,1735,5252-28/10/2019
42,17,11,6,3,1659,5252-30/1/2020
247,88,28,26,7,6428,5252-5/6/2020
201,86,48,48,14,6800,5252-6/6/2020
58,29,17,16,12,2099,5252-11/6/2020
193,74,20,23,15,5274,5252-23/7/2020
39,22,8,11,8,1515,5252-28/8/2020
54,28,12,16,13,1980,5252-22/10/2020
12,9,11,7,2,678,5539-14/7/2010
27,12,22,1,3,710,5539-15/10/2010
41,20,28,8,3,1008,5539-13/4/2011
48,20,38,2,4,1061,5539-14/7/2011
35,26,40,17,7,990,5539-13/10/2011
45,24,37,18,4,1370,5539-11/4/2012
64,30,44,18,2,1707,5539-11/7/2012
40,10,23,13,3,1136,5539-10/10/2012
40,34,34,13,5,1350,5539-7/2/2013
56,31,55,21,7,1476,5539-10/4/2013
54,18,59,13,6,1531,5539-17/7/2013
54,19,53,12,7,1560,5539-10/10/2013
69,41,57,15,10,2162,5539-6/2/2014
63,34,41,23,7,1605,5539-9/4/2014
48,19,39,21,10,1407,5539-9/7/2014
61,27,30,5,13,1697,5539-15/10/2014
45,38,41,12,10,1456,5539-4/2/2015
58,33,36,17,9,1441,5539-15/4/2015
30,26,26,0,6,1302,5539-15/7/2015
42,26,32,17,5,1211,5539-14/10/2015
54,51,67,15,9,1983,5539-3/2/2016
67,31,42,24,15,1582,5539-13/4/2016
50,48,29,15,5,1308,5539-13/7/2016
47,40,33,27,11,1487,5539-13/10/2016
67,50,51,48,16,1825,5539-11/2/2017
64,40,42,34,8,1797,5539-12/4/2017
52,47,41,39,13,1622,5539-13/7/2017
39,41,30,26,6,1346,5539-18/10/2017
78,49,52,36,17,2199,5539-8/2/2018
55,49,51,8,15,2127,5539-19/4/2018
82,40,42,27,24,2139,5539-19/7/2018
49,32,50,22,17,1855,5539-17/10/2018
68,43,44,7,33,2200,5539-7/2/2019
55,31,61,12,29,2215,5539-7/5/2019
62,34,42,29,21,2202,5539-26/7/2019
54,40,32,33,15,1895,5539-25/10/2019
79,40,45,29,16,2248,5539-18/2/2020
46,43,74,45,15,1953,5539-10/6/2020
49,47,49,18,17,2127,5539-31/8/2020
61,47,71,18,7,1945,5539-21/10/2020
185,34,35,33,7,4629,5568-20/6/2008
118,9,35,9,8,2437,5568-22/8/2008
110,9,33,13,8,2411,5568-21/11/2008
67,13,25,1,7,2324,5568-24/2/2009
63,18,23,2,9,2311,5568-21/8/2009
195,31,71,22,9,4837,5568-10/12/2009
62,26,14,4,2,2043,5568-25/2/2010
73,22,26,9,4,2290,5568-23/3/2010
67,24,21,3,7,2333,5568-2/9/2010
101,20,23,9,3,2337,5568-20/11/2010
113,26,18,13,11,2386,5568-4/3/2011
176,28,54,40,9,2506,5568-3/6/2011
88,32,26,19,15,1424,5568-4/7/2011
121,17,23,16,7,2374,5568-23/8/2011
29,5,4,4,3,455,5568-8/9/2011
139,23,31,22,47,1944,5568-5/10/2011
61,31,25,12,4,2337,5568-21/11/2011
55,22,14,11,5,2322,5568-20/2/2012
64,17,19,13,7,1245,5568-20/3/2012
148,26,37,11,14,2454,5568-30/5/2012
128,56,45,20,29,3573,5568-29/8/2012
80,21,29,10,8,1489,5568-6/9/2012
91,22,36,9,4,2365,5568-21/11/2012
106,42,21,4,13,2367,5568-6/5/2017
99,17,21,3,3,2330,5568-6/8/2017
97,26,25,14,10,2376,5568-11/11/2017
176,71,85,55,43,2411,5568-8/3/2018
86,32,25,6,6,2345,5568-2/4/2018
118,18,22,9,8,2327,5568-4/5/2018
99,30,26,10,13,2318,5568-17/8/2018
56,43,25,6,8,1391,5568-10/9/2018
76,35,40,10,5,2369,5568-7/11/2018
80,22,35,6,10,2372,5568-1/3/2019
105,9,31,14,13,2429,5568-13/6/2019
121,66,50,40,17,2343,5568-1/10/2019
133,57,59,26,16,2307,5568-2/11/2019
99,53,32,38,11,2042,5568-5/6/2020
79,29,32,29,16,1210,5568-11/6/2020
112,37,49,24,25,2370,5568-17/6/2020
108,43,26,9,16,2381,5568-20/8/2020
196,56,86,125,29,2419,5568-5/11/2020
116,37,53,26,26,2349,5568-28/11/2020
477,256,171,47,87,20058,5606-19/6/2008
44,19,13,3,8,2280,5606-22/8/2008
57,27,20,6,8,2233,5606-25/11/2008
39,44,25,8,14,2058,5606-19/2/2009
65,25,33,4,18,1742,5606-10/12/2009
54,23,19,4,6,1375,5606-18/2/2010
62,27,24,6,14,1720,5606-19/5/2010
44,20,24,5,2,1294,5606-21/8/2010
70,31,58,17,11,1559,5606-20/1/2011
75,23,38,3,11,1475,5606-23/2/2011
52,25,29,23,11,1303,5606-25/3/2011
92,18,41,15,10,2073,5606-17/5/2011
84,51,65,31,13,1944,5606-19/8/2011
84,51,65,31,13,1943,5606-23/8/2011
39,29,35,20,16,1374,5606-3/10/2011
32,34,19,23,10,806,5606-5/10/2011
70,44,39,20,9,1821,5606-22/11/2011
13,14,6,3,2,552,5606-1/12/2011
112,36,57,17,17,2239,5606-24/2/2012
44,53,21,17,8,1119,5606-1/3/2012
78,92,38,46,20,2337,5606-23/3/2012
112,15,52,26,14,2222,5606-26/5/2012
91,15,49,12,16,2219,5606-23/8/2012
154,48,101,33,20,2403,5606-4/10/2012
94,22,39,8,15,2202,5606-20/11/2012
146,29,42,17,19,2250,5606-22/2/2013
50,33,50,35,8,1404,5606-27/2/2013
69,93,30,33,27,2246,5606-21/3/2013
132,14,59,10,14,2262,5606-23/5/2013
51,66,31,8,4,1737,5606-7/6/2013
103,75,75,14,28,2213,5606-20/6/2013
69,27,30,12,15,2195,5606-22/8/2013
74,22,26,11,6,2205,5606-28/11/2013
82,55,42,3,6,2091,5606-5/12/2013
161,50,122,37,30,2355,5606-10/12/2013
166,65,114,30,30,2266,5606-11/12/2013
73,50,50,18,14,2308,5606-4/3/2014
99,106,43,57,20,2283,5606-20/3/2014
145,65,138,55,44,2344,5606-9/5/2014
114,10,39,4,12,2204,5606-29/5/2014
69,29,31,8,8,2234,5606-3/7/2014
102,21,43,20,17,2288,5606-21/8/2014
95,51,33,9,17,1692,5606-3/9/2014
54,31,27,7,17,1996,5606-8/10/2014
112,11,36,17,14,2241,5606-26/11/2014
41,43,29,10,7,1376,5606-11/12/2014
138,39,65,10,34,2295,5606-16/12/2014
112,19,52,12,10,2266,5606-25/2/2015
116,14,33,24,21,2274,5606-22/5/2015
126,70,65,39,36,2360,5606-27/5/2015
67,22,40,9,5,2209,5606-21/8/2015
178,39,113,26,20,2345,5606-16/9/2015
93,15,39,7,15,2269,5606-25/11/2015
96,24,28,6,10,2246,5606-25/2/2016
155,75,80,20,30,2289,5606-23/3/2016
113,39,51,35,20,1771,5606-23/5/2016
101,28,46,12,9,2206,5606-26/5/2016
52,37,47,5,18,1646,5606-27/6/2016
54,24,13,5,1,2189,5606-25/8/2016
68,57,34,10,4,1718,5606-8/9/2016
124,65,74,39,22,2407,5606-14/10/2016
75,32,37,11,17,2247,5606-23/11/2016
58,37,25,5,8,1326,5606-29/11/2016
65,39,31,14,7,1970,5606-6/1/2017
96,43,42,6,13,2246,5606-23/2/2017
63,55,25,8,6,1506,5606-3/3/2017
114,19,39,27,11,1403,5606-11/5/2017
110,31,34,18,21,2241,5606-30/5/2017
81,43,48,13,15,2291,5606-1/6/2017
83,58,72,4,17,2288,5606-7/6/2017
101,34,37,9,11,2188,5606-24/8/2017
68,62,49,15,4,1648,5606-6/9/2017
75,28,28,30,19,1068,5606-20/9/2017
193,59,83,44,17,2385,5606-18/10/2017
81,41,26,19,18,2293,5606-28/11/2017
82,40,23,21,11,2186,5606-11/1/2018
119,49,56,18,10,2325,5606-25/2/2018
127,69,68,9,21,2297,5606-1/3/2018
79,71,47,38,17,2285,5606-21/5/2018
110,41,51,18,20,2328,5606-30/5/2018
43,53,13,18,9,1854,5606-5/6/2018
44,44,45,6,9,2055,5606-7/6/2018
124,27,60,19,18,2291,5606-7/9/2018
83,51,40,27,8,2207,5606-11/9/2018
102,44,34,19,23,1852,5606-18/9/2018
178,64,93,47,18,2331,5606-4/10/2018
103,29,36,11,17,2285,5606-10/12/2018
144,47,73,26,32,2214,5606-15/1/2019
58,46,26,2,10,1284,5606-6/3/2019
159,22,54,5,17,2283,5606-20/3/2019
107,32,44,24,12,1699,5606-1/6/2019
57,61,28,17,14,2295,5606-9/6/2019
48,28,40,5,15,2256,5606-11/6/2019
131,31,40,13,20,2294,5606-27/6/2019
65,40,15,2,4,1517,5606-12/7/2019
136,43,45,29,18,2306,5606-8/9/2019
69,46,23,17,16,1920,5606-19/9/2019
217,71,97,62,19,2455,5606-6/10/2019
107,42,48,13,6,2352,5606-9/12/2019
40,26,19,1,1,1251,5606-12/12/2019
77,18,48,17,29,1311,5606-25/12/2019
102,46,46,23,11,2301,5606-6/3/2020
70,31,30,10,10,2249,5606-17/6/2020
64,37,36,19,20,2030,5606-30/6/2020
278,73,73,77,42,2428,5606-14/7/2020
58,30,26,11,13,1988,5606-28/8/2020
83,53,30,28,9,1585,5606-2/9/2020
117,97,75,72,44,2509,5606-19/10/2020
64,51,34,8,25,1691,5606-3/11/2020
180,41,60,15,24,2209,5606-4/11/2020
233,54,89,19,60,2367,5606-17/11/2020
110,83,32,13,10,4101,5643-20/6/2008
44,36,22,3,9,2182,5643-4/3/2014
111,24,29,6,11,2328,5643-9/5/2014
94,36,33,2,6,2297,5643-1/8/2014
87,24,28,6,15,2352,5643-31/10/2014
84,20,16,6,1,2417,5643-18/2/2015
